course_id,teacher_id,question_no,academic_degree,seniority,sex
FAB3NP15FA-Z18,57131,907,dr,4,female
FAB3NP15FA-Z18,57131,908,dr,4,female
FAB3NP15FA-Z18,57131,909,dr,4,female
FAB3NP17EC-Z17,36233,901,dr,10,male
FAB3NP17EC-Z17,36233,902,dr,10,male
FAB3NP17EC-Z17,36233,903,dr,10,male
FAB3NP17EC-Z17,36233,904,dr,10,male
FAB3NP17EC-Z17,36233,906,dr,10,male
FAB3NP17EC-Z17,36233,907,dr,10,male
FAB3NP17EC-Z17,36233,908,dr,10,male
FAB3NP17EC-Z17,36233,909,dr,10,male
FAB3SE01FA-Z19,54650,901,dr,4,male
FAB3SE01FA-Z19,54650,902,dr,4,male
FAB3SE01FA-Z19,54650,903,dr,4,male
FAB3SE01FA-Z19,54650,904,dr,4,male
FAB3SE01FA-Z19,54650,905,dr,4,male
FAB3SE01FA-Z19,54650,906,dr,4,male
FAB3SE01FA-Z19,54650,908,dr,4,male
FAB3SE01FA-Z19,54650,909,dr,4,male
FAB3SE01FA-Z20-w,37025,901,dr,10,male
FAB3SE01FA-Z20-w,37025,902,dr,10,male
FAB3SE01FA-Z20-w,37025,903,dr,10,male
FAB3SE01FA-Z20-w,37025,905,dr,10,male
FAB3SE01FA-Z20-w,37025,907,dr,10,male
FAB3SE01FA-Z20-w,37025,908,dr,10,male
FAB3SE01FA-Z20-w,37025,909,dr,10,male
FAB3SE01FA-Z20-w,50743,901,dr,6,male
FAB3SE01FA-Z20-w,50743,902,dr,6,male
FAB3SE01FA-Z20-w,50743,903,dr,6,male
FAB3SE01FA-Z20-w,50743,904,dr,6,male
FAB3SE01FA-Z20-w,50743,905,dr,6,male
FAB3SE01FA-Z20-w,50743,908,dr,6,male
FAB3SE01FA-Z20-w,50743,909,dr,6,male
FAB3SE02FA-Z20,37025,902,dr,10,male
FAB3SE02FA-Z20,37025,906,dr,10,male
FAB3SE02FA-Z20,37025,907,dr,10,male
FAB3SE02FA-Z20,37025,909,dr,10,male
FAB3SE03FA-Z20-w,54650,901,dr,4,male
FAB3SE03FA-Z20-w,54650,902,dr,4,male
FAB3SE03FA-Z20-w,54650,903,dr,4,male
FAB3SE03FA-Z20-w,54650,905,dr,4,male
FAB3SE03FA-Z20-w,54650,908,dr,4,male
FAB3SE03FA-Z20-w,54650,909,dr,4,male
FAB3SE04FA-Z20,54650,901,dr,4,male
FAB3SE04FA-Z20,54650,903,dr,4,male
FAB3SE04FA-Z20,54650,904,dr,4,male
FAB3SE04FA-Z20,54650,906,dr,4,male
FAB3SE04FA-Z20,54650,909,dr,4,male
FAB3SE05FA-Z20,38622,901,dr,8,female
FAB3SE05FA-Z20,38622,903,dr,8,female
FAB3SE05FA-Z20,38622,905,dr,8,female
FAB3SE05FA-Z20,38622,908,dr,8,female
FAB3SE05FA-Z20,38622,909,dr,8,female
FAB3SE10FA-Z18,38375,901,prof,8,male
FAB3SE10FA-Z18,38375,902,prof,8,male
FAB3SE10FA-Z18,38375,903,prof,8,male
FAB3SE10FA-Z18,38375,905,prof,8,male
FAB3SE10FA-Z18,38375,908,prof,8,male
FAB3SE10FA-Z18,38375,909,prof,8,male
FAB3SE11FA-Z18,60788,902,ma,2,male
FAB3SE11FA-Z18,60788,903,ma,2,male
FAB3SE11FA-Z18,60788,907,ma,2,male
FAB3SE11FA-Z18,60788,908,ma,2,male
FAB3SE12FA-Z18,42354,901,dr,7,female
FAB3SE12FA-Z18,42354,902,dr,7,female
FAB3SE12FA-Z18,42354,903,dr,7,female
FAB3SE12FA-Z18,42354,905,dr,7,female
FAB3SE12FA-Z18,42354,909,dr,7,female
FAB3SE15EC-Z17,36233,903,dr,10,male
FAB3SE15EC-Z17,36233,905,dr,10,male
FAB3SE15EC-Z17,36233,906,dr,10,male
FAB3SE15EC-Z17,36233,907,dr,10,male
FAB3SE15EC-Z17,36233,908,dr,10,male
FAB3SP01FA-Z20-w,98652,901,dr,1,male
FAB3SP01FA-Z20-w,98652,902,dr,1,male
FAB3SP01FA-Z20-w,98652,904,dr,1,male
FAB3SP01FA-Z20-w,98652,905,dr,1,male
FAB3SP01FA-Z20-w,98652,907,dr,1,male
FAB3SP01FA-Z20-w,98652,909,dr,1,male
FAB3SP02FA-Z20,38335,901,dr,9,female
FAB3SP02FA-Z20,38335,902,dr,9,female
FAB3SP02FA-Z20,38335,903,dr,9,female
FAB3SP02FA-Z20,38335,904,dr,9,female
FAB3SP02FA-Z20,38335,905,dr,9,female
FAB3SP02FA-Z20,38335,906,dr,9,female
FAB3SP02FA-Z20,38335,907,dr,9,female
FAB3SP02FA-Z20,38335,908,dr,9,female
FAB3SP03FA-Z20-w,38335,901,dr,9,female
FAB3SP03FA-Z20-w,38335,902,dr,9,female
FAB3SP03FA-Z20-w,38335,904,dr,9,female
FAB3SP03FA-Z20-w,38335,905,dr,9,female
FAB3SP03FA-Z20-w,38335,906,dr,9,female
FAB3SP03FA-Z20-w,38335,907,dr,9,female
FAB3SP03FA-Z20-w,38335,908,dr,9,female
FAB3SP03FA-Z20-w,38335,909,dr,9,female
FAB3SP04FA-Z19,37297,901,dr,9,female
FAB3SP04FA-Z19,37297,906,dr,9,female
FAB3SP04FA-Z19,37297,908,dr,9,female
FAB3SP04FA-Z19,37297,909,dr,9,female
FAB3SP04FA-Z20,54650,902,dr,4,male
FAB3SP04FA-Z20,54650,903,dr,4,male
FAB3SP04FA-Z20,54650,905,dr,4,male
FAB3SP04FA-Z20,54650,906,dr,4,male
FAB3SP04FA-Z20,54650,909,dr,4,male
FAB3SP05FA-Z20,38347,901,dr,9,female
FAB3SP05FA-Z20,38347,902,dr,9,female
FAB3SP05FA-Z20,38347,903,dr,9,female
FAB3SP05FA-Z20,38347,904,dr,9,female
FAB3SP05FA-Z20,38347,905,dr,9,female
FAB3SP05FA-Z20,38347,906,dr,9,female
FAB3SP05FA-Z20,38347,909,dr,9,female
FAB3SP08FA-Z19,60788,901,ma,2,male
FAB3SP08FA-Z19,60788,902,ma,2,male
FAB3SP08FA-Z19,60788,903,ma,2,male
FAB3SP08FA-Z19,60788,904,ma,2,male
FAB3SP08FA-Z19,60788,905,ma,2,male
FAB3SP08FA-Z19,60788,906,ma,2,male
FAB3SP08FA-Z19,60788,907,ma,2,male
FAB3SP08FA-Z19,60788,909,ma,2,male
FAB3SP10EC-Z18,38375,903,prof,8,male
FAB3SP10EC-Z18,38375,904,prof,8,male
FAB3SP10EC-Z18,38375,905,prof,8,male
FAB5NP001/ep,38335,901,dr,9,female
FAB5NP001/ep,38335,902,dr,9,female
FAB5NP001/ep,38335,904,dr,9,female
FAB5NP001/ep,38335,906,dr,9,female
FAB5NP001/ep,38335,907,dr,9,female
FAB5NP001/esp,37289,902,ma,9,female
FAB5NP001/esp,37289,904,ma,9,female
FAB5NP001/esp,37289,905,ma,9,female
FAB5NP001/esp,37289,907,ma,9,female
FAB5NP002/ep,40651,901,dr,8,male
FAB5NP002/ep,40651,902,dr,8,male
FAB5NP002/ep,40651,904,dr,8,male
FAB5NP002/ep,40651,905,dr,8,male
FAB5NP002/ep,40651,906,dr,8,male
FAB5NP002/ep,40651,907,dr,8,male
FAB5NP002/ep,40651,908,dr,8,male
FAB5NP002/ep,40651,909,dr,8,male
FAB5NP002/esp,37289,903,ma,9,female
FAB5NP002/esp,37289,904,ma,9,female
FAB5NP002/esp,37289,905,ma,9,female
FAB5NP002/esp,37289,907,ma,9,female
FAB5NP002/esp,37289,909,ma,9,female
FAB5NP003/ep,38347,901,dr,9,female
FAB5NP003/ep,38347,902,dr,9,female
FAB5NP003/ep,38347,903,dr,9,female
FAB5NP003/ep,38347,904,dr,9,female
FAB5NP003/ep,38347,905,dr,9,female
FAB5NP003/ep,38347,906,dr,9,female
FAB5NP003/ep,38347,907,dr,9,female
FAB5NP003/ep,38347,908,dr,9,female
FAB5NP003/ep,38347,909,dr,9,female
FAB5NP004/ep,37027,902,dr,10,male
FAB5NP004/ep,37027,903,dr,10,male
FAB5NP004/ep,37027,904,dr,10,male
FAB5NP004/ep,37027,906,dr,10,male
FAB5NP004/ep,37027,908,dr,10,male
FAB5NP005/ep,3485,901,dr,11,female
FAB5NP005/ep,3485,903,dr,11,female
FAB5NP005/ep,3485,905,dr,11,female
FAB5NP005/ep,3485,906,dr,11,female
FAB5NP005/ep,3485,908,dr,11,female
FAB5NP006/ep,38335,901,dr,9,female
FAB5NP006/ep,38335,902,dr,9,female
FAB5NP006/ep,38335,904,dr,9,female
FAB5NP006/ep,38335,906,dr,9,female
FAB5NP006/ep,38335,907,dr,9,female
FAB5NP006/ep,38335,908,dr,9,female
FAB5NP006/ep,38335,909,dr,9,female
FAB5NP01-PDW,50769,902,dr,6,male
FAB5NP01-PDW,50769,903,dr,6,male
FAB5NP01-PDW,50769,904,dr,6,male
FAB5NP01-PDW,50769,905,dr,6,male
FAB5NP01-PDW,50769,906,dr,6,male
FAB5NP01-PDW,50769,907,dr,6,male
FAB5NP01-PDW,50769,908,dr,6,male
FAB5NP01-PDW,50769,909,dr,6,male
FAB5NP01FA-Z20,38347,902,dr,9,female
FAB5NP01FA-Z20,38347,903,dr,9,female
FAB5NP01FA-Z20,38347,904,dr,9,female
FAB5NP01FA-Z20,38347,906,dr,9,female
FAB5NP01FA-Z20,38347,907,dr,9,female
FAB5NP01FA-Z20,38347,909,dr,9,female
FAB5NP02FA-Z20,38604,901,dr,8,female
FAB5NP02FA-Z20,38604,902,dr,8,female
FAB5NP02FA-Z20,38604,904,dr,8,female
FAB5NP02FA-Z20,38604,906,dr,8,female
FAB5NP02FA-Z20,38604,908,dr,8,female
FAB5NP03FA-Z10-w,3485,902,dr,11,female
FAB5NP03FA-Z10-w,3485,903,dr,11,female
FAB5NP03FA-Z10-w,3485,905,dr,11,female
FAB5NP03FA-Z10-w,3485,906,dr,11,female
FAB5NP03FA-Z10-w,3485,907,dr,11,female
FAB5NP03FA-Z10-w,3485,909,dr,11,female
FAB5NP04FA-Z20,41423,901,dr,7,female
FAB5NP04FA-Z20,41423,902,dr,7,female
FAB5NP04FA-Z20,41423,903,dr,7,female
FAB5NP04FA-Z20,41423,904,dr,7,female
FAB5NP04FA-Z20,41423,905,dr,7,female
FAB5NP04FA-Z20,41423,906,dr,7,female
FAB5NP04FA-Z20,41423,908,dr,7,female
FAB5NP04FA-Z20,41423,909,dr,7,female
FAB5NP05FA-Z20,41423,901,dr,7,female
FAB5NP05FA-Z20,41423,904,dr,7,female
FAB5NP05FA-Z20,41423,907,dr,7,female
FAB5NP05FA-Z20,41423,908,dr,7,female
FAB5NP07FA-Z19,38335,901,dr,9,female
FAB5NP07FA-Z19,38335,902,dr,9,female
FAB5NP07FA-Z19,38335,905,dr,9,female
FAB5NP07FA-Z19,38335,906,dr,9,female
FAB5NP07FA-Z19,38335,908,dr,9,female
FAB5NP12FA-Z18,3487,901,dr,11,male
FAB5NP12FA-Z18,3487,904,dr,11,male
FAB5NP12FA-Z18,3487,905,dr,11,male
FAB5NP12FA-Z18,3487,906,dr,11,male
FAB5NP12FA-Z18,3487,907,dr,11,male
FAB5NP12FA-Z18,3487,909,dr,11,male
FAB5NP12FA-Z18,38379,901,dr,8,female
FAB5NP12FA-Z18,38379,906,dr,8,female
FAB5NP12FA-Z18,38379,907,dr,8,female
FAB5NP12FA-Z18,38379,908,dr,8,female
FAB5SE01FA-Z19,40651,902,dr,8,male
FAB5SE01FA-Z19,40651,903,dr,8,male
FAB5SE01FA-Z19,40651,904,dr,8,male
FAB5SE01FA-Z19,40651,909,dr,8,male
FAB5SE01FA-Z20,40651,901,dr,8,male
FAB5SE01FA-Z20,40651,902,dr,8,male
FAB5SE01FA-Z20,40651,905,dr,8,male
FAB5SE01FA-Z20,40651,906,dr,8,male
FAB5SE01FA-Z20,40651,907,dr,8,male
FAB5SE01FA-Z20,40651,908,dr,8,male
FAB5SE02FA-Z20-w,43907,901,dr,6,female
FAB5SE02FA-Z20-w,43907,904,dr,6,female
FAB5SE02FA-Z20-w,43907,905,dr,6,female
FAB5SE02FA-Z20-w,43907,906,dr,6,female
FAB5SE02FA-Z20-w,43907,907,dr,6,female
FAB5SE02FA-Z20-w,43907,908,dr,6,female
FAB5SE02FA-Z20-w,43907,909,dr,6,female
FAB5SE03FA-Z19,41423,901,dr,7,female
FAB5SE03FA-Z19,41423,902,dr,7,female
FAB5SE03FA-Z19,41423,903,dr,7,female
FAB5SE03FA-Z19,41423,904,dr,7,female
FAB5SE03FA-Z19,41423,905,dr,7,female
FAB5SE03FA-Z19,41423,906,dr,7,female
FAB5SE03FA-Z19,41423,907,dr,7,female
FAB5SE03FA-Z19,41423,909,dr,7,female
FAB5SE04FA-Z19,41423,904,dr,7,female
FAB5SE04FA-Z19,41423,907,dr,7,female
FAB5SE04FA-Z19,41423,909,dr,7,female
FAB5SE05FA-Z19,54650,901,dr,4,male
FAB5SE05FA-Z19,54650,902,dr,4,male
FAB5SE05FA-Z19,54650,903,dr,4,male
FAB5SE05FA-Z19,54650,904,dr,4,male
FAB5SE05FA-Z19,54650,905,dr,4,male
FAB5SE05FA-Z19,54650,908,dr,4,male
FAB5SE05FA-Z19,54650,909,dr,4,male
FAB5SE06-PDW,36250,902,dr,10,male
FAB5SE06-PDW,36250,903,dr,10,male
FAB5SE06-PDW,36250,905,dr,10,male
FAB5SE06-PDW,36250,907,dr,10,male
FAB5SE06-PDW,36250,908,dr,10,male
FAB5SE06-PDW,36250,909,dr,10,male
FAB5SE17FA-Z17,37027,902,dr,10,male
FAB5SE17FA-Z17,37027,905,dr,10,male
FAB5SE17FA-Z17,37027,906,dr,10,male
FAB5SE17FA-Z17,37027,909,dr,10,male
FAB5SP01FA-Z19,3487,902,dr,11,male
FAB5SP01FA-Z19,3487,904,dr,11,male
FAB5SP01FA-Z19,3487,906,dr,11,male
FAB5SP01FA-Z19,3487,908,dr,11,male
FAB5SP01FA-Z19,38379,901,dr,8,female
FAB5SP01FA-Z19,38379,902,dr,8,female
FAB5SP01FA-Z19,38379,903,dr,8,female
FAB5SP01FA-Z19,38379,904,dr,8,female
FAB5SP01FA-Z19,38379,905,dr,8,female
FAB5SP01FA-Z19,38379,906,dr,8,female
FAB5SP01FA-Z19,38379,907,dr,8,female
FAB5SP01FA-Z19,38379,908,dr,8,female
FAB5SP01FA-Z19,38379,909,dr,8,female
FAB5SP01FA-Z20,38347,901,dr,9,female
FAB5SP01FA-Z20,38347,902,dr,9,female
FAB5SP01FA-Z20,38347,903,dr,9,female
FAB5SP01FA-Z20,38347,904,dr,9,female
FAB5SP01FA-Z20,38347,905,dr,9,female
FAB5SP01FA-Z20,38347,906,dr,9,female
FAB5SP01FA-Z20,38347,907,dr,9,female
FAB5SP01FA-Z20,38347,909,dr,9,female
FAB5SP02FA-Z20,3485,901,dr,11,female
FAB5SP02FA-Z20,3485,902,dr,11,female
FAB5SP02FA-Z20,3485,903,dr,11,female
FAB5SP02FA-Z20,3485,905,dr,11,female
FAB5SP02FA-Z20,3485,906,dr,11,female
FAB5SP02FA-Z20,3485,907,dr,11,female
FAB5SP02FA-Z20,3485,908,dr,11,female
FAB5SP02FA-Z20,3485,909,dr,11,female
FAB5SP03-PDW,40763,901,dr,7,female
FAB5SP03-PDW,40763,902,dr,7,female
FAB5SP03-PDW,40763,903,dr,7,female
FAB5SP03-PDW,40763,904,dr,7,female
FAB5SP03-PDW,40763,905,dr,7,female
FAB5SP03-PDW,40763,906,dr,7,female
FAB5SP03-PDW,40763,909,dr,7,female
FAB5SP03FA-Z19,41423,901,dr,7,female
FAB5SP03FA-Z19,41423,902,dr,7,female
FAB5SP03FA-Z19,41423,903,dr,7,female
FAB5SP03FA-Z19,41423,905,dr,7,female
FAB5SP03FA-Z19,41423,908,dr,7,female
FAB5SP03FA-Z20,3485,901,dr,11,female
FAB5SP03FA-Z20,3485,902,dr,11,female
FAB5SP03FA-Z20,3485,903,dr,11,female
FAB5SP03FA-Z20,3485,905,dr,11,female
FAB5SP03FA-Z20,3485,906,dr,11,female
FAB5SP03FA-Z20,3485,907,dr,11,female
FAB5SP03FA-Z20,3485,909,dr,11,female
FAB5SP04FA-Z19,41423,902,dr,7,female
FAB5SP04FA-Z19,41423,903,dr,7,female
FAB5SP04FA-Z19,41423,904,dr,7,female
FAB5SP04FA-Z19,41423,905,dr,7,female
FAB5SP04FA-Z19,41423,906,dr,7,female
FAB5SP04FA-Z19,41423,907,dr,7,female
FAB5SP04FA-Z19,41423,909,dr,7,female
FAB5SP05FA-Z19,41423,901,dr,7,female
FAB5SP05FA-Z19,41423,903,dr,7,female
FAB5SP05FA-Z19,41423,905,dr,7,female
FAB5SP05FA-Z19,41423,906,dr,7,female
FAB5SP05FA-Z19,41423,907,dr,7,female
FAB5SP05FA-Z19,41423,909,dr,7,female
FAB5SP07FA-Z19,38335,901,dr,9,female
FAB5SP07FA-Z19,38335,902,dr,9,female
FAB5SP07FA-Z19,38335,903,dr,9,female
FAB5SP07FA-Z19,38335,904,dr,9,female
FAB5SP07FA-Z19,38335,905,dr,9,female
FAB5SP07FA-Z19,38335,906,dr,9,female
FAB5SP07FA-Z19,38335,908,dr,9,female
FAM1NP-SJO-A,3503,901,ma,11,female
FAM1NP-SJO-A,3503,902,ma,11,female
FAM1NP-SJO-A,3503,903,ma,11,female
FAM1NP-SJO-A,3503,905,ma,11,female
FAM1NP-SJO-A,3503,906,ma,11,female
FAM1NP-SJO-A,3503,907,ma,11,female
FAM1NP-SJO-A,3503,908,ma,11,female
FAM1NP-SJO-A,3614,901,ma,11,male
FAM1NP-SJO-A,3614,902,ma,11,male
FAM1NP-SJO-A,3614,903,ma,11,male
FAM1NP-SJO-A,3614,904,ma,11,male
FAM1NP-SJO-A,3614,906,ma,11,male
FAM1NP-SJO-A,3614,908,ma,11,male
FAM1NP-SJO-A,3614,909,ma,11,male
FAM1NP-SJO-A,40739,902,ma,8,female
FAM1NP-SJO-A,40739,903,ma,8,female
FAM1NP-SJO-A,40739,904,ma,8,female
FAM1NP-SJO-A,40739,905,ma,8,female
FAM1NP-SJO-A,40739,906,ma,8,female
FAM1NP-SJO-A,40739,907,ma,8,female
FAM1NP-SJO-A,40739,908,ma,8,female
FAM1NP001/ep,40651,901,dr,8,male
FAM1NP001/ep,40651,902,dr,8,male
FAM1NP001/ep,40651,903,dr,8,male
FAM1NP001/ep,40651,904,dr,8,male
FAM1NP001/ep,40651,905,dr,8,male
FAM1NP001/ep,40651,908,dr,8,male
FAM1NP002/ep,51147,901,dr,5,female
FAM1NP002/ep,51147,902,dr,5,female
FAM1NP002/ep,51147,903,dr,5,female
FAM1NP002/ep,51147,904,dr,5,female
FAM1NP002/ep,51147,905,dr,5,female
FAM1NP002/ep,51147,906,dr,5,female
FAM1NP002/ep,51147,908,dr,5,female
FAM1NP002/ep,51147,909,dr,5,female
FAM1NP003/ep,40694,901,dr,8,male
FAM1NP003/ep,40694,902,dr,8,male
FAM1NP003/ep,40694,903,dr,8,male
FAM1NP003/ep,40694,905,dr,8,male
FAM1NP003/ep,40694,906,dr,8,male
FAM1NP003/ep,40694,907,dr,8,male
FAM1NP003/ep,40694,908,dr,8,male
FAM1NP004/ep,38604,901,dr,8,female
FAM1NP004/ep,38604,902,dr,8,female
FAM1NP004/ep,38604,903,dr,8,female
FAM1NP004/ep,38604,904,dr,8,female
FAM1NP004/ep,38604,905,dr,8,female
FAM1NP004/ep,38604,906,dr,8,female
FAM1NP004/ep,38604,908,dr,8,female
FAM1NP004/ep,38604,909,dr,8,female
FAM1NP005/ep,3487,903,dr,11,male
FAM1NP005/ep,3487,905,dr,11,male
FAM1NP005/ep,3487,906,dr,11,male
FAM1NP005/ep,3487,907,dr,11,male
FAM1NP005/ep,3487,908,dr,11,male
FAM1NP005/ep,3487,909,dr,11,male
FAM1NP006/ep,42354,901,dr,7,female
FAM1NP006/ep,42354,902,dr,7,female
FAM1NP006/ep,42354,903,dr,7,female
FAM1NP006/ep,42354,904,dr,7,female
FAM1NP006/ep,42354,905,dr,7,female
FAM1NP006/ep,42354,906,dr,7,female
FAM1NP006/ep,42354,909,dr,7,female
FAM1NP01FA-Z19,51355,901,dr,5,female
FAM1NP01FA-Z19,51355,904,dr,5,female
FAM1NP01FA-Z19,51355,905,dr,5,female
FAM1NP01FA-Z19,51355,906,dr,5,female
FAM1NP01FA-Z19,51355,908,dr,5,female
FAM1NP01FA-Z19,51355,909,dr,5,female
FAM1NP01FA-Z20-w,3487,901,dr,11,male
FAM1NP01FA-Z20-w,3487,904,dr,11,male
FAM1NP01FA-Z20-w,3487,905,dr,11,male
FAM1NP01FA-Z20-w,3487,908,dr,11,male
FAM1NP01FA-Z20-w,3487,909,dr,11,male
FAM1NP02FA-Z19,38604,903,dr,8,female
FAM1NP02FA-Z19,38604,904,dr,8,female
FAM1NP02FA-Z19,38604,905,dr,8,female
FAM1NP02FA-Z19,38604,906,dr,8,female
FAM1NP02FA-Z19,38604,907,dr,8,female
FAM1NP02FA-Z19,38604,908,dr,8,female
FAM1NP02FA-Z19,38604,909,dr,8,female
FAM1NP02FA-Z20-w,40694,901,dr,8,male
FAM1NP02FA-Z20-w,40694,905,dr,8,male
FAM1NP02FA-Z20-w,40694,906,dr,8,male
FAM1NP02FA-Z20-w,40694,907,dr,8,male
FAM1NP02FA-Z20-w,40694,908,dr,8,male
FAM1NP15FA-Z17,38392,902,dr,8,male
FAM1NP15FA-Z17,38392,903,dr,8,male
FAM1NP15FA-Z17,38392,904,dr,8,male
FAM1NP15FA-Z17,38392,905,dr,8,male
FAM1NP15FA-Z17,38392,906,dr,8,male
FAM1NP15FA-Z17,38392,907,dr,8,male
FAM1NP15FA-Z17,38392,908,dr,8,male
FAM1NP15FA-Z17,38392,909,dr,8,male
FAM1NP17FA-Z17,38621,901,dr,8,female
FAM1NP17FA-Z17,38621,903,dr,8,female
FAM1NP17FA-Z17,38621,904,dr,8,female
FAM1NP17FA-Z17,38621,905,dr,8,female
FAM1NP17FA-Z17,38621,906,dr,8,female
FAM1NP17FA-Z17,38621,909,dr,8,female
FAM1SE-SJO-A,40725,901,ma,8,female
FAM1SE-SJO-A,40725,902,ma,8,female
FAM1SE-SJO-A,40725,903,ma,8,female
FAM1SE-SJO-A,40725,904,ma,8,female
FAM1SE-SJO-A,40725,906,ma,8,female
FAM1SE-SJO-A,40725,907,ma,8,female
FAM1SE-SJO-A,40725,908,ma,8,female
FAM1SE-SJO-A,40725,909,ma,8,female
FAM1SE01FA-Z19,51355,901,dr,5,female
FAM1SE01FA-Z19,51355,902,dr,5,female
FAM1SE01FA-Z19,51355,903,dr,5,female
FAM1SE01FA-Z19,51355,904,dr,5,female
FAM1SE01FA-Z19,51355,906,dr,5,female
FAM1SE01FA-Z19,51355,907,dr,5,female
FAM1SE01FA-Z19,51355,909,dr,5,female
FAM1SE01FA-Z20-w,38622,901,dr,8,female
FAM1SE01FA-Z20-w,38622,902,dr,8,female
FAM1SE01FA-Z20-w,38622,903,dr,8,female
FAM1SE01FA-Z20-w,38622,904,dr,8,female
FAM1SE01FA-Z20-w,38622,905,dr,8,female
FAM1SE01FA-Z20-w,38622,906,dr,8,female
FAM1SE01FA-Z20-w,38622,908,dr,8,female
FAM1SE01FA-Z20-w,38622,909,dr,8,female
FAM1SE02FA-Z20,40734,901,dr,8,male
FAM1SE02FA-Z20,40734,904,dr,8,male
FAM1SE02FA-Z20,40734,909,dr,8,male
FAM1SE03FA-Z20-w,40694,901,dr,8,male
FAM1SE03FA-Z20-w,40694,902,dr,8,male
FAM1SE03FA-Z20-w,40694,903,dr,8,male
FAM1SE03FA-Z20-w,40694,904,dr,8,male
FAM1SE03FA-Z20-w,40694,906,dr,8,male
FAM1SE13FA-Z17,42354,902,dr,7,female
FAM1SE13FA-Z17,42354,905,dr,7,female
FAM1SE13FA-Z17,42354,907,dr,7,female
FAM1SE13FA-Z17,42354,908,dr,7,female
FAM1SE13FA-Z17,42354,909,dr,7,female
FAM1SE15FA-Z17,38392,902,dr,8,male
FAM1SE15FA-Z17,38392,903,dr,8,male
FAM1SE15FA-Z17,38392,905,dr,8,male
FAM1SE15FA-Z17,38392,907,dr,8,male
FAM1SE15FA-Z17,38392,908,dr,8,male
FAM1SE15FA-Z17,38392,909,dr,8,male
FAM1SP01FA-Z19,51355,901,dr,5,female
FAM1SP01FA-Z19,51355,903,dr,5,female
FAM1SP01FA-Z19,51355,904,dr,5,female
FAM1SP01FA-Z19,51355,907,dr,5,female
FAM1SP01FA-Z19,51355,908,dr,5,female
FAM1SP01FA-Z19,51355,909,dr,5,female
FAM1SP01FA-Z20-w,3487,901,dr,11,male
FAM1SP01FA-Z20-w,3487,902,dr,11,male
FAM1SP01FA-Z20-w,3487,903,dr,11,male
FAM1SP01FA-Z20-w,3487,905,dr,11,male
FAM1SP01FA-Z20-w,3487,907,dr,11,male
FAM1SP01FA-Z20-w,3487,908,dr,11,male
FAM1SP02FA-Z19,38604,901,dr,8,female
FAM1SP02FA-Z19,38604,902,dr,8,female
FAM1SP02FA-Z19,38604,903,dr,8,female
FAM1SP02FA-Z19,38604,904,dr,8,female
FAM1SP02FA-Z19,38604,906,dr,8,female
FAM1SP02FA-Z19,38604,909,dr,8,female
FAM1SP02FA-Z20-w,40694,901,dr,8,male
FAM1SP02FA-Z20-w,40694,902,dr,8,male
FAM1SP02FA-Z20-w,40694,903,dr,8,male
FAM1SP02FA-Z20-w,40694,904,dr,8,male
FAM1SP02FA-Z20-w,40694,905,dr,8,male
FAM1SP02FA-Z20-w,40694,906,dr,8,male
FAM1SP02FA-Z20-w,40694,907,dr,8,male
FAM1SP02FA-Z20-w,40694,908,dr,8,male
FAM1SP02FA-Z20-w,40694,909,dr,8,male
FAM1SP13FA-Z17,38392,901,dr,8,male
FAM1SP13FA-Z17,38392,902,dr,8,male
FAM1SP13FA-Z17,38392,905,dr,8,male
FAM1SP13FA-Z17,38392,906,dr,8,male
FAM1SP13FA-Z17,38392,907,dr,8,male
FAM1SP13FA-Z17,38392,908,dr,8,male
FAM1SP13FA-Z17,38392,909,dr,8,male
FAM1SP15FA-Z17,38347,901,dr,9,female
FAM1SP15FA-Z17,38347,902,dr,9,female
FAM1SP15FA-Z17,38347,904,dr,9,female
FAM1SP15FA-Z17,38347,905,dr,9,female
FAM1SP15FA-Z17,38347,907,dr,9,female
FAM1SP15FA-Z17,38347,908,dr,9,female
FAM2SE-SJO-Fk,106692,901,no_dgr,1,female
FAM2SE-SJO-Fk,106692,902,no_dgr,1,female
FAM2SE-SJO-Fk,106692,903,no_dgr,1,female
FAM2SE-SJO-Fk,106692,904,no_dgr,1,female
FAM2SE-SJO-Fk,106692,906,no_dgr,1,female
FAM2SE-SJO-Fk,106692,907,no_dgr,1,female
FAM2SE-SJO-Fk,106692,908,no_dgr,1,female
FAM2SE-SJO-Fk,106692,909,no_dgr,1,female
FAM2SE03FA-w,43907,901,dr,6,female
FAM2SE03FA-w,43907,904,dr,6,female
FAM2SE03FA-w,43907,905,dr,6,female
FAM2SE03FA-w,43907,907,dr,6,female
FAM2SE03FA-w,43907,908,dr,6,female
FAM3NP-S,3485,902,dr,11,female
FAM3NP-S,3485,904,dr,11,female
FAM3NP-S,3485,905,dr,11,female
FAM3NP-S,3485,908,dr,11,female
FAM3NP-S,3485,909,dr,11,female
FAM3NP001/ep,60788,901,ma,2,male
FAM3NP001/ep,60788,902,ma,2,male
FAM3NP001/ep,60788,903,ma,2,male
FAM3NP001/ep,60788,904,ma,2,male
FAM3NP001/ep,60788,905,ma,2,male
FAM3NP001/ep,60788,906,ma,2,male
FAM3NP001/ep,60788,907,ma,2,male
FAM3NP001/ep,60788,908,ma,2,male
FAM3NP001/ep,60788,909,ma,2,male
FAM3NP001/esp,37289,901,ma,9,female
